"seasonNum", "episodeNum", "sceneNum", "sceneStart", "sceneEnd", "location", "subLocation", "characters"
1, 3, 0, "0:51:41", "0:51:10", "Upside Down", "Harrington Home", "Barbara Holland, The Monster"
1, 3, 1, "0:51:10", "0:51:04", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 2, "0:51:04", "0:51:01", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 3, "0:51:01", "0:50:58", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 4, "0:50:58", "0:50:52", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 5, "0:50:52", "0:50:50", "Hawkins, Indiana", "Harrington Home", ""
1, 3, 6, "0:50:50", "0:50:44", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 7, "0:50:44", "0:50:38", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 8, "0:50:38", "0:50:36", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 9, "0:50:36", "0:50:29", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 10, "0:50:29", "0:50:23", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 11, "0:50:23", "0:50:20", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 12, "0:50:20", "0:50:18", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 13, "0:50:18", "0:50:17", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 14, "0:50:17", "0:50:13", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 15, "0:50:13", "0:50:11", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 16, "0:50:11", "0:50:09", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 17, "0:50:09", "0:50:08", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 18, "0:50:08", "0:50:07", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 19, "0:50:07", "0:49:52", "Upside Down", "Harrington Home", "Barbara Holland"
1, 3, 20, "0:48:48", "0:48:00", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler, Steve Harrington"
1, 3, 21, "0:48:00", "0:47:42", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler"
1, 3, 22, "0:47:42", "0:46:21", "Hawkins, Indiana", "Wheeler Home", "Nancy Wheeler, Karen Wheeler"
1, 3, 23, "0:46:21", "0:46:09", "Hawkins, Indiana", "Byers Home", ""
1, 3, 24, "0:46:09", "0:45:55", "Hawkins, Indiana", "Byers Home", "Jonathan Byers"
1, 3, 25, "0:45:55", "0:44:14", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Joyce Byers"
1, 3, 26, "0:44:14", "0:44:09", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 27, "0:44:09", "0:42:30", "Hawkins, Indiana", "Wheeler Home", "Eleven, Dustin Henderson, Lucas Sinclair, Mike Wheeler"
1, 3, 28, "0:42:30", "0:41:50", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler"
1, 3, 29, "0:41:50", "0:41:34", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 30, "0:41:34", "0:40:34", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Steve Harrington"
1, 3, 31, "0:40:34", "0:40:12", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Ally"
1, 3, 32, "0:40:12", "0:40:06", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan"
1, 3, 33, "0:40:06", "0:39:10", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan, M.P. Officer Patrick"
1, 3, 34, "0:39:10", "0:37:27", "Hawkins, Indiana", "Wheeler Home", "Eleven"
1, 3, 35, "0:37:27", "0:36:38", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, Dr. Martin Brenner, Scientist"
1, 3, 36, "0:36:38", "0:36:24", "Hawkins, Indiana", "Wheeler Home", "Eleven"
1, 3, 37, "0:36:24", "0:35:29", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 38, "0:35:29", "0:35:12", "Hawkins, Indiana", "Downtown Hawkins", "Joyce Byers, Mr. Melvald"
1, 3, 39, "0:35:12", "0:34:50", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan, Hawkins Head of Security"
1, 3, 40, "0:34:50", "0:34:32", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan, Hawkins Head of Security"
1, 3, 41, "0:34:32", "0:34:05", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan, Hawkins Head of Security"
1, 3, 42, "0:34:05", "0:33:47", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Officer Powell, Officer Callahan"
1, 3, 43, "0:34:47", "0:33:35", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 3, 44, "0:33:35", "0:33:12", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 3, 45, "0:33:12", "0:32:57", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Martin Brenner"
1, 3, 46, "0:32:57", "0:32:52", "Hawkins, Indiana", "Wheeler Home", ""
1, 3, 47, "0:32:52", "0:31:07", "Hawkins, Indiana", "Wheeler Home", "Eleven"
1, 3, 48, "0:31:07", "0:31:00", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 49, "0:31:00", "0:30:03", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Steve Harrington, Tommy H., Carol"
1, 3, 50, "0:30:03", "0:30:01", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers"
1, 3, 51, "0:30:01", "0:29:59", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Steve Harrington, Tommy H., Carol"
1, 3, 52, "0:29:59", "0:29:57", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers"
1, 3, 53, "0:29:57", "0:29:54", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Steve Harrington, Tommy H., Carol"
1, 3, 54, "0:29:54", "0:29:18", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 55, "0:29:18", "0:28:51", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Dustin Henderson, Lucas Sinclair, Troy, James"
1, 3, 56, "0:28:51", "0:28:29", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 57, "0:28:29", "0:28:03", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers"
1, 3, 58, "0:28:03", "0:27:48", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers, Nicole"
1, 3, 59, "0:27:48", "0:27:43", "Hawkins, Indiana", "Hawkins High School", ""
1, 3, 60, "0:27:43", "0:27:21", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 61, "0:27:21", "0:27:03", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Karen Wheeler, Holly Wheeler"
1, 3, 62, "0:27:03", "0:26:51", "Hawkins, Indiana", "Downtown Hawkins", "Jim Hopper, Officer Powell"
1, 3, 63, "0:26:51", "0:26:15", "Hawkins, Indiana", "Hawkins Library", "Jim Hopper, Officer Powell, Marissa"
1, 3, 64, "0:26:15", "0:25:40", "Hawkins, Indiana", "Hawkins Library", "Jim Hopper, Officer Powell, Marissa"
1, 3, 65, "0:25:40", "0:25:19", "Hawkins, Indiana", "Hawkins Library", "Jim Hopper, Officer Powell"
1, 3, 66, "0:25:19", "0:25:05", "Hawkins, Indiana", "Hawkins Library", ""
1, 3, 67, "0:25:05", "0:25:02", "Hawkins, Indiana", "Hawkins Library", "Jim Hopper"
1, 3, 68, "0:25:02", "0:24:13", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Karen Wheeler, Holly Wheeler"
1, 3, 69, "0:24:13", "0:23:23", "Hawkins, Indiana", "Byers Home", "Holly Wheeler"
1, 3, 70, "0:23:23", "0:23:15", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Karen Wheeler"
1, 3, 71, "0:23:15", "0:23:02", "Hawkins, Indiana", "Byers Home", "Holly Wheeler"
1, 3, 72, "0:23:02", "0:22:40", "Hawkins, Indiana", "Byers Home", "Holly Wheeler, Joyce Byers, Karen Wheeler"
1, 3, 73, "0:22:40", "0:22:32", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 74, "0:22:32", "0:22:30", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
1, 3, 75, "0:22:30", "0:22:21", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 76, "0:22:21", "0:22:18", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
1, 3, 77, "0:22:18", "0:22:07", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 78, "0:22:07", "0:22:04", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
1, 3, 79, "0:22:04", "0:22:00", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 80, "0:22:00", "0:21:56", "Hawkins, Indiana", "Holland Home", "Marsha Holland"
1, 3, 81, "0:21:56", "0:21:48", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler"
1, 3, 82, "0:21:48", "0:21:41", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers"
1, 3, 83, "0:21:41", "0:21:01", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers, Steve Harrington, Tommy H., Carol, Nicole"
1, 3, 84, "0:21:01", "0:19:55", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers, Steve Harrington, Tommy H., Carol, Nicole, Nancy Wheeler"
1, 3, 85, "0:19:55", "0:19:42", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers, Steve Harrington, Nancy Wheeler"
1, 3, 86, "0:19:42", "0:19:36", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Tommy H., Carol, Nicole, Nancy Wheeler"
1, 3, 87, "0:19:36", "0:19:30", "Hawkins, Indiana", "Hawkins High School", "Jonathan Byers"
1, 3, 88, "0:19:30", "0:18:59", "Hawkins, Indiana", "Wheeler Home", "Eleven"
1, 3, 89, "0:18:59", "0:18:50", "Hawkins, Indiana", "Hawkins National Lab", "Eleven"
1, 3, 90, "0:18:50", "0:18:10", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Martin Brenner, Scientist, Eleven"
1, 3, 91, "0:18:10", "0:17:57", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Martin Brenner, Eleven"
1, 3, 92, "0:17:57", "0:17:39", "Hawkins, Indiana", "Hawkins National Lab", "Eleven"
1, 3, 93, "0:17:39", "0:16:13", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Martin Brenner, Eleven"
1, 3, 94, "0:16:13", "0:15:49", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 95, "0:15:49", "0:15:17", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Steve Harrington, Tommy H., Carol"
1, 3, 96, "0:15:17", "0:15:07", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Tommy H., Carol"
1, 3, 97, "0:15:07", "0:14:36", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler"
1, 3, 98, "0:14:36", "0:14:32", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 99, "0:14:32", "0:14:13", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler"
1, 3, 100, "0:14:13", "0:14:09", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 101, "0:14:09", "0:13:49", "Hawkins, Indiana", "Barb's Car", "Nancy Wheeler"
1, 3, 102, "0:13:49", "0:12:49", "Hawkins, Indiana", "Harrington Home", "Nancy Wheeler"
1, 3, 103, "0:12:49", "0:12:45", "Hawkins, Indiana", "Byers Home", ""
1, 3, 104, "0:12:45", "0:10:26", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 105, "0:10:26", "0:10:09", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 106, "0:10:09", "0:09:45", "Hawkins, Indiana", "Wheeler Home", "Karen Wheeler, Nancy Wheeler"
1, 3, 107, "0:09:45", "0:08:28", "Hawkins, Indiana", "Hawkins Library", "Jim Hopper, Officer Powell"
1, 3, 108, "0:08:28", "0:08:00", "Hawkins, Indiana", "Downtown Hawkins", "Jim Hopper, Officer Powell"
1, 3, 109, "0:08:00", "0:06:50", "Hawkins, Indiana", "Byers Home", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 110, "0:06:50", "0:05:50", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 3, 111, "0:05:50", "0:05:42", "Hawkins, Indiana", "Byers Home", "Joyce Byers, The Monster"
1, 3, 112, "0:05:42", "0:05:36", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 113, "0:05:36", "0:05:29", "Hawkins, Indiana", "Woods", ""
1, 3, 114, "0:05:29", "0:05:17", "Hawkins, Indiana", "Woods", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 115, "0:05:17", "0:05:07", "Hawkins, Indiana", "Quarry", "Jim Hopper, Officer Powell"
1, 3, 116, "0:05:07", "0:05:01", "Hawkins, Indiana", "Quarry", ""
1, 3, 117, "0:05:01", "0:04:47", "Hawkins, Indiana", "Quarry", "Jim Hopper, Officer Powell, Officer Callahan"
1, 3, 118, "0:04:47", "0:04:38", "Hawkins, Indiana", "Quarry", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 119, "0:04:38", "0:04:31", "Hawkins, Indiana", "Quarry", ""
1, 3, 120, "0:04:31", "0:04:20", "Hawkins, Indiana", "Quarry", "Jim Hopper, Officer Powell, Officer Callahan"
1, 3, 121, "0:04:20", "0:04:14", "Hawkins, Indiana", "Quarry", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 122, "0:04:14", "0:04:10", "Hawkins, Indiana", "Quarry", ""
1, 3, 123, "0:04:10", "0:03:24", "Hawkins, Indiana", "Quarry", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 3, 124, "0:03:24", "0:03:21", "Hawkins, Indiana", "Woods", "Joyce Byers"
1, 3, 125, "0:03:21", "0:03:06", "Hawkins, Indiana", "Woods", "Joyce Byers, Jonathan Byers"
1, 3, 126, "0:03:06", "0:02:40", "Hawkins, Indiana", "Wheeler Home", "Nancy Wheeler, Karen Wheeler, Ted Wheeler, Mike Wheeler, Marsha Holland"
1, 3, 127, "0:02:40", "0:02:27", "Hawkins, Indiana", "Woods", "Joyce Byers, Jonathan Byers"
1, 4, 0, "0:50:22", "0:50:06", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Officer Callahan"
1, 4, 1, "0:50:06", "0:49:38", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Officer Powell"
1, 4, 2, "0:49:38", "0:48:32", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers"
1, 4, 3, "0:48:32", "0:48:07", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers, Jonathan Byers"
1, 4, 4, "0:48:07", "0:46:31", "Hawkins, Indiana", "Byers Home", "Jim Hopper, Joyce Byers"
1, 4, 5, "0:46:31", "0:45:58", "Hawkins, Indiana", "Byers Home", "Jim Hopper"
1, 4, 6, "0:45:58", "0:45:47", "Hawkins, Indiana", "Byers Home", "Jonathan Byers"
1, 4, 7, "0:45:47", "0:44:53", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 8, "0:44:53", "0:44:23", "Hawkins, Indiana", "Wheeler Home", "Karen Wheeler, Ted Wheeler"
1, 4, 9, "0:44:23", "0:42:42", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Eleven"
1, 4, 10, "0:41:38", "0:41:34", "Hawkins, Indiana", "Woods", ""
1, 4, 11, "0:41:34", "0:41:30", "Hawkins, Indiana", "Byers Home", ""
1, 4, 12, "0:41:30", "0:41:20", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 13, "0:41:20", "0:41:19", "Hawkins, Indiana", "Byers Home", "Will Byers"
1, 4, 14, "0:41:19", "0:41:07", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Jonathan Byers"
1, 4, 15, "0:41:07", "0:41:02", "Hawkins, Indiana", "Wheeler Home", ""
1, 4, 16, "0:41:01", "0:40:16", "Hawkins, Indiana", "Wheeler Home", "Karen Wheeler, Mike Wheeler"
1, 4, 17, "0:40:16", "0:40:11", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 18, "0:40:11", "0:40:08", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
1, 4, 19, "0:40:08", "0:40:06", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 20, "0:40:06", "0:40:04", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
1, 4, 21, "0:40:04", "0:39:57", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 22, "0:39:57", "0:39:47", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
1, 4, 23, "0:39:47", "0:39:45", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 24, "0:39:45", "0:39:40", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
1, 4, 25, "0:39:40", "0:39:38", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 26, "0:39:38", "0:39:36", "Hawkins, Indiana", "Sinclair Home", "Lucas Sinclair"
1, 4, 27, "0:39:36", "0:39:34", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler"
1, 4, 28, "0:39:34", "0:39:31", "Hawkins, Indiana", "Roane County Coroner", ""
1, 4, 29, "0:39:31", "0:39:07", "Hawkins, Indiana", "Roane County Coroner", "Jim Hopper, Patty"
1, 4, 30, "0:39:07", "0:38:38", "Hawkins, Indiana", "Roane County Coroner", "Joyce Byers, Jonathan Byers, Morgue Worker"
1, 4, 31, "0:38:38", "0:37:24", "Hawkins, Indiana", "Roane County Coroner", "Jonathan Byers, Jim Hopper"
1, 4, 32, "0:37:24", "0:37:10", "Hawkins, Indiana", "Roane County Coroner", "Jonathan Byers, Jim Hopper, Joyce Byers, Morgue Worker, Patty"
1, 4, 33, "0:37:10", "0:37:07", "Hawkins, Indiana", "Hawkins High School", ""
1, 4, 34, "0:37:07", "0:35:57", "Hawkins, Indiana", "Hawkins High School", "Steve Harrington, Nancy Wheeler"
1, 4, 35, "0:35:57", "0:34:29", "Hawkins, Indiana", "Downtown Hawkins", "Joyce Byers, Jonathan Byers"
1, 4, 36, "0:34:29", "0:34:23", "Hawkins, Indiana", "Wheeler Home", ""
1, 4, 37, "0:34:23", "0:32:46", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 38, "0:32:46", "0:32:43", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler"
1, 4, 39, "0:32:43", "0:32:37", "Hawkins, Indiana", "Wheeler Home", "Dustin Henderson, Lucas Sinclair"
1, 4, 40, "0:32:37", "0:32:31", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler"
1, 4, 41, "0:32:31", "0:32:23", "Hawkins, Indiana", "Wheeler Home", "Dustin Henderson, Lucas Sinclair"
1, 4, 42, "0:32:23", "0:32:20", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler"
1, 4, 43, "0:32:20", "0:32:18", "Hawkins, Indiana", "Wheeler Home", "Dustin Henderson, Lucas Sinclair"
1, 4, 44, "0:32:18", "0:32:16", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler"
1, 4, 45, "0:32:16", "0:31:34", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 46, "0:31:34", "0:31:31", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 4, 47, "0:31:31", "0:30:47:", "Hawkins, Indiana", "Hawkins National Lab", "Test Pilot Shepard"
1, 4, 48, "0:30:47", "0:29:50", "Hawkins, Indiana", "Hawkins National Lab", "Test Pilot Shepard, Ground Controller, Dr. Martin Brenner"
1, 4, 49, "0:29:50", "0:29:42", "Hawkins, Indiana", "Hawkins National Lab", "Ground Controller, Dr. Martin Brenner"
1, 4, 50, "0:29:42", "0:29:30", "Hawkins, Indiana", "Hawkins High School", "English Teacher, Nancy Wheeler"
1, 4, 51, "0:29:30", "0:29:19", "Hawkins, Indiana", "Hawkins High School", "English Teacher, Nancy Wheeler, High School Principal"
1, 4, 52, "0:29:19", "0:27:55", "Hawkins, Indiana", "Hawkins High School", "Nancy Wheeler, Officer Powell, Officer Callahan, Karen Wheeler"
1, 4, 53, "0:27:55", "0:27:51", "Hawkins, Indiana", "Police Station", ""
1, 4, 54, "0:27:51", "0:27:10", "Hawkins, Indiana", "Police Station", "Jim Hopper, Gary"
1, 4, 55, "0:27:10", "0:26:52", "Hawkins, Indiana", "Downtown Hawkins", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 56, "0:26:52", "0:26:32", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 57, "0:26:32", "0:25:34", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Mr. Clarke"
1, 4, 58, "0:25:34", "0:25:31", "Hawkins, Indiana", "Hawkins Middle School", "Principal Coleman"
1, 4, 59, "0:25:31", "0:25:16", "Hawkins, Indiana", "Hawkins Middle School", "Principal Coleman, Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Mr. Clarke"
1, 4, 60, "0:25:16", "0:24:41", "Hawkins, Indiana", "Wheeler Home", "Karen Wheeler, Nancy Wheeler"
1, 4, 61, "0:24:41", "0:23:11", "Hawkins, Indiana", "Wheeler Home", "Nancy Wheeler"
1, 4, 62, "0:23:11", "0:21:18", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Martin Brenner, Ground Controller, Test Pilot Shepard"
1, 4, 63, "0:21:18", "0:20:49", "Hawkins, Indiana", "Hawkins Middle School", "Principal Coleman, Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Mr. Clarke"
1, 4, 64, "0:20:49", "0:20:24", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Troy, James"
1, 4, 65, "0:20:24", "0:20:20", "Hawkins, Indiana", "Hawkins Middle School", ""
1, 4, 66, "0:20:20", "0:19:03", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Troy, James, Greg McCorkle"
1, 4, 67, "0:19:03", "0:18:50", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Troy, James, Greg McCorkle, Principal Coleman, Mr. Clarke"
1, 4, 68, "0:18:50", "0:18:34", "Hawkins, Indiana", "Funeral Home", "Jonathan Byers, Funeral Director"
1, 4, 69, "0:18:34", "0:18:28", "Hawkins, Indiana", "Funeral Home", "Jonathan Byers, Funeral Director, Nancy Wheeler"
1, 4, 70, "0:18:28", "0:18:07", "Hawkins, Indiana", "Funeral Home", "Jonathan Byers, Nancy Wheeler"
1, 4, 71, "0:18:07", "0:16:41", "Hawkins, Indiana", "Funeral Home", "Jonathan Byers, Nancy Wheeler"
1, 4, 72, "0:16:41", "0:16:31", "Hawkins, Indiana", "Downtown Hawkins", ""
1, 4, 73, "0:16:31", "0:16:27", "Hawkins, Indiana", "Hideaway", ""
1, 4, 74, "0:16:27", "0:14:11", "Hawkins, Indiana", "Hideaway", "Jim Hopper, State Trooper O'Bannon"
1, 4, 75, "0:14:11", "0:13:37", "Hawkins, Indiana", "Hideaway", "Jim Hopper, State Trooper O'Bannon"
1, 4, 76, "0:13:37", "0:13:26", "Hawkins, Indiana", "Hideaway", "Jim Hopper"
1, 4, 77, "0:13:26", "0:13:22", "Hawkins, Indiana", "Byers Home", ""
1, 4, 78, "0:13:22", "0:13:06", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 79, "0:13:06", "0:12:45", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 80, "0:12:45", "0:11:33", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, Dr. Martin Brenner"
1, 4, 81, "0:11:33", "0:11:26", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 4, 82, "0:11:26", "0:11:22", "Hawkins, Indiana", "Hawkins National Lab", "Test Subject"
1, 4, 83, "0:11:22", "0:11:00", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, Dr. Martin Brenner"
1, 4, 84, "0:11:00", "0:10:38", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 85, "0:10:38", "0:10:21", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 86, "0:10:21", "0:10:16", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 87, "0:10:16", "0:10:00", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 88, "0:10:00", "0:09:50", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 89, "0:09:50", "0:09:34", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
1, 4, 90, "0:09:34", "0:09:26", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 91, "0:09:26", "0:09:10", "Hawkins, Indiana", "Byers Home", "Joyce Byers, Will Byers"
1, 4, 92, "0:09:10", "0:08:56", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 4, 93, "0:08:56", "0:08:46", "Hawkins, Indiana", "Byers Home", "Joyce Byers"
1, 4, 94, "0:08:46", "0:08:33", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
